sample_id,true_label,predicted_label,confidence,predictive_entropy,correct_prediction
98,9,9,1.000000,0.000001,True
99,9,9,0.999997,0.000042,True
100,5,5,1.000000,0.000000,True
101,6,6,0.911434,0.306370,True
102,1,1,0.999997,0.000047,True
103,2,2,0.861724,0.433225,True
104,5,5,1.000000,0.000000,True
105,4,4,0.880871,0.476710,True
106,9,9,0.999994,0.000088,True
107,8,8,1.000000,0.000005,True
108,9,9,0.997611,0.017841,True
109,3,3,0.999090,0.008363,True
110,9,9,0.999985,0.000190,True
111,5,5,0.999992,0.000107,True
112,9,9,1.000000,0.000000,True
113,6,3,0.631889,0.841543,False
114,2,2,0.999733,0.002529,True
115,7,7,0.695184,0.666305,True
116,4,4,0.959606,0.195651,True
117,7,7,0.999997,0.000044,True
118,2,2,0.997650,0.016924,True
119,8,8,1.000000,0.000001,True
120,6,4,0.493744,1.396472,False
121,4,4,0.996272,0.029254,True
122,4,4,0.920482,0.287601,True
123,6,6,0.989215,0.059759,True
124,6,6,0.996450,0.026932,True
125,3,3,0.947594,0.227786,True
126,5,5,0.999989,0.000140,True
127,9,9,0.999423,0.004901,True
128,6,6,0.989764,0.064238,True
129,0,0,0.996224,0.028953,True
130,0,0,0.986336,0.080944,True
131,1,1,0.999996,0.000051,True
132,9,9,0.999988,0.000147,True
133,2,2,0.997359,0.018823,True
134,7,7,0.523880,0.692105,True
135,5,5,1.000000,0.000000,True
136,7,7,0.999996,0.000054,True
137,2,2,0.657298,0.669105,True
138,4,4,0.990418,0.065771,True
139,4,4,0.985796,0.075895,True
140,2,2,0.917051,0.338622,True
141,1,1,0.999994,0.000073,True
142,4,4,0.792110,0.755548,True
143,0,0,0.999853,0.001504,True
144,1,1,0.999798,0.001981,True
145,5,5,1.000000,0.000000,True
146,2,2,0.988930,0.065992,True
147,8,8,0.999989,0.000152,True
148,5,5,0.999986,0.000183,True
149,5,5,0.999984,0.000204,True
150,1,1,0.999925,0.000808,True
151,5,5,1.000000,0.000000,True
152,4,4,0.978756,0.117629,True
153,2,2,0.911791,0.308496,True
154,9,9,0.999988,0.000158,True
155,8,8,0.999994,0.000086,True
156,7,7,0.999876,0.001292,True
157,5,5,1.000000,0.000000,True
158,8,8,0.999999,0.000017,True
159,4,4,0.797106,0.521376,True
160,8,8,0.999998,0.000023,True
161,8,8,0.999942,0.000628,True
162,2,2,0.989752,0.057635,True
163,3,3,0.999995,0.000072,True
164,3,3,0.999808,0.001926,True
165,0,0,0.927693,0.266534,True
166,6,6,0.904241,0.374530,True
167,8,8,0.999999,0.000013,True
168,9,9,0.999935,0.000701,True
169,2,2,0.998377,0.013046,True
170,1,1,1.000000,0.000000,True
171,6,6,0.933244,0.245665,True
172,2,2,0.881586,0.461661,True
173,7,7,1.000000,0.000005,True
174,9,9,0.979943,0.099439,True
175,7,7,0.999993,0.000100,True
176,8,8,1.000000,0.000000,True
177,1,1,0.999982,0.000217,True
178,6,6,0.713614,0.599245,True
179,6,2,0.804995,0.532660,False
180,2,2,0.996692,0.023383,True
181,3,3,0.888050,0.374316,True
182,9,9,0.999997,0.000044,True
183,4,4,0.871226,0.389615,True
184,7,7,0.990275,0.061020,True
185,0,0,0.999999,0.000012,True
186,0,0,0.932048,0.295831,True
187,2,2,0.970676,0.141390,True
188,9,9,1.000000,0.000000,True
189,6,6,0.945209,0.223815,True
190,9,9,0.999982,0.000220,True
191,1,1,1.000000,0.000001,True
192,4,4,0.997693,0.018000,True
193,4,4,0.897256,0.370436,True
194,1,1,1.000000,0.000000,True
195,4,4,0.994893,0.035405,True
196,5,5,1.000000,0.000000,True
197,4,4,0.965011,0.152112,True
198,6,6,0.752708,0.702148,True
199,2,2,0.787085,0.639952,True
200,6,6,0.964923,0.156609,True
201,0,0,0.944950,0.274303,True
202,9,9,0.999951,0.000551,True
203,4,4,0.996569,0.025132,True
204,3,3,0.966615,0.184190,True
205,8,8,0.999998,0.000033,True
206,3,3,0.998296,0.014043,True
207,1,1,0.988682,0.062432,True
208,3,3,0.999098,0.008080,True
209,3,3,0.770602,0.884019,True
210,3,3,0.999251,0.006357,True
211,2,2,0.996903,0.021131,True
212,0,0,0.899692,0.339108,True
213,4,4,0.741761,0.580211,True
214,2,2,0.897475,0.390323,True
215,8,8,0.993036,0.041610,True
216,0,0,0.999291,0.006354,True
217,5,5,1.000000,0.000000,True
218,7,7,0.999803,0.002049,True
219,0,0,0.996989,0.021527,True
220,5,5,0.993015,0.042199,True
221,2,2,0.689812,0.713442,True
222,1,1,0.996614,0.025849,True
223,1,1,0.999998,0.000026,True
224,5,5,0.999717,0.002737,True
225,9,9,0.999999,0.000020,True
226,7,9,0.711303,0.602685,False
227,3,3,0.912100,0.414199,True
228,7,7,1.000000,0.000000,True
229,5,5,1.000000,0.000000,True
230,9,9,0.999749,0.002399,True
231,7,7,0.999215,0.006401,True
232,6,0,0.777517,0.697510,False
233,1,1,0.999998,0.000037,True
234,5,5,0.999997,0.000040,True
235,4,4,0.942844,0.259603,True
236,4,4,0.999468,0.005144,True
237,4,4,0.908175,0.319018,True
238,2,2,0.961765,0.170534,True
239,5,5,1.000000,0.000006,True
240,8,8,1.000000,0.000005,True
241,5,5,0.999879,0.001378,True
242,1,1,0.999997,0.000038,True
243,2,2,0.998962,0.009239,True
244,9,9,0.884843,0.357166,True
245,4,4,0.985058,0.087340,True
246,2,2,0.998434,0.012601,True
247,1,1,0.907509,0.318193,True
248,1,1,0.999471,0.004794,True
249,6,6,0.996063,0.028099,True
250,6,6,0.495314,0.753599,True
251,4,4,0.999449,0.005299,True
252,2,2,0.772468,0.572640,True
253,2,2,0.805142,0.522104,True
254,5,5,0.999114,0.008016,True
255,3,3,0.999350,0.005859,True
256,6,6,0.992459,0.047642,True
257,5,5,1.000000,0.000000,True
258,9,9,0.942291,0.235205,True
259,4,4,0.954277,0.189801,True
260,9,9,1.000000,0.000003,True
261,8,8,0.999977,0.000278,True
262,6,0,0.731686,0.632836,False
263,4,4,0.949157,0.221435,True
264,7,7,0.999996,0.000060,True
265,2,2,0.997804,0.015805,True
266,9,9,0.999979,0.000247,True
267,2,2,0.881837,0.388576,True
268,9,9,0.999221,0.006448,True
269,2,2,0.700389,0.806160,True
270,5,5,1.000000,0.000000,True
271,7,7,0.999889,0.001146,True
272,2,2,0.957499,0.182059,True
273,4,4,0.897674,0.387658,True
274,8,8,0.999557,0.004217,True
275,6,6,0.792805,0.565999,True
276,3,3,0.999977,0.000296,True
277,1,1,0.999999,0.000009,True
278,0,0,0.942301,0.221938,True
279,6,0,0.563251,0.807398,False
280,5,5,1.000000,0.000000,True
281,2,2,0.878604,0.402918,True
282,0,6,0.538831,0.756789,False
283,7,7,0.999993,0.000093,True
284,6,6,0.992761,0.045272,True
285,6,6,0.967119,0.147649,True
286,1,1,0.999782,0.002327,True
287,0,0,0.999894,0.001177,True
288,0,0,0.976469,0.114799,True
289,5,5,0.999866,0.001343,True
290,6,6,0.663121,0.659591,True
291,7,7,0.999995,0.000068,True
292,2,2,0.988902,0.063979,True
293,9,9,0.999995,0.000067,True
294,6,2,0.617196,0.936760,False
295,0,0,0.947408,0.230176,True
296,3,3,0.995136,0.037213,True
297,6,6,0.964832,0.160972,True
298,4,4,0.849203,0.608338,True
299,0,0,0.789885,0.541002,True
300,3,3,0.994678,0.039045,True
301,0,0,0.999990,0.000139,True
302,8,8,0.997595,0.017108,True
303,9,9,0.997618,0.017237,True
304,1,1,0.999954,0.000549,True
305,7,7,0.836737,0.445258,True
306,2,2,0.545837,1.145148,True
307,4,4,0.936686,0.290733,True
308,4,4,0.924962,0.295743,True
309,3,3,0.862069,0.629493,True
310,2,2,0.951226,0.207748,True
311,8,8,0.999999,0.000017,True
312,8,8,1.000000,0.000000,True
313,3,3,0.999986,0.000174,True
314,4,4,0.564884,0.685696,True
315,5,5,1.000000,0.000000,True
316,9,9,0.881334,0.386920,True
317,3,3,0.998108,0.013934,True
318,0,0,0.687471,0.719262,True
319,3,3,0.999821,0.001806,True
320,4,4,0.938531,0.314386,True
321,0,0,0.952574,0.223806,True
322,8,8,0.997339,0.021235,True
323,7,7,0.997460,0.019468,True
324,0,0,0.919859,0.318924,True
325,7,7,0.925007,0.295117,True
326,7,7,0.999946,0.000646,True
327,2,2,0.817759,0.561937,True
328,1,1,0.999986,0.000178,True
329,0,0,0.733254,0.635597,True
330,9,9,0.999993,0.000086,True
331,6,0,0.706037,0.606345,False
332,2,2,0.748385,0.639387,True
333,8,8,0.999989,0.000145,True
334,9,9,0.999986,0.000169,True
335,3,3,0.920656,0.362354,True
336,3,3,0.999249,0.006433,True
337,7,7,0.998850,0.008938,True
338,2,2,0.870256,0.439283,True
339,0,0,0.999996,0.000054,True
340,4,4,0.998205,0.014852,True
341,9,9,0.990336,0.054700,True
342,3,3,0.993917,0.039199,True
343,8,8,1.000000,0.000003,True
344,4,4,0.995571,0.028994,True
345,1,1,0.999939,0.000676,True
346,6,6,0.734198,0.594618,True
347,4,2,0.963076,0.163942,False
348,5,5,1.000000,0.000002,True
349,1,1,0.999995,0.000064,True
350,4,4,0.897113,0.382055,True
351,0,0,0.999753,0.002521,True
352,0,0,0.991791,0.048011,True
353,0,0,0.584381,0.750382,True
354,1,1,0.999551,0.004083,True
355,9,9,0.999995,0.000062,True
356,4,4,0.999702,0.002984,True
357,0,0,0.537950,0.887036,True
358,0,0,0.794809,0.533472,True
359,3,3,0.999953,0.000558,True
360,1,1,0.999521,0.004496,True
361,4,4,0.958092,0.188493,True
362,2,2,0.754952,0.704985,True
363,0,0,0.999168,0.007595,True
364,8,8,0.999998,0.000028,True
365,0,0,0.548536,0.920124,True
366,9,9,0.999974,0.000322,True
367,8,8,0.999995,0.000071,True
368,9,9,0.999991,0.000117,True
369,5,5,0.999996,0.000053,True
370,8,8,0.999775,0.002496,True
371,0,0,0.805145,0.494793,True
372,4,4,0.932280,0.286247,True
373,7,7,0.879970,0.440900,True
374,2,2,0.999066,0.007815,True
375,5,5,0.999993,0.000096,True
376,1,1,0.999998,0.000032,True
377,8,8,1.000000,0.000000,True
378,7,7,0.999990,0.000135,True
379,2,2,0.681246,0.660240,True
380,0,0,0.925658,0.274201,True
381,2,2,0.969011,0.147113,True
382,2,2,0.936074,0.260280,True
383,4,4,0.926933,0.308577,True
384,2,2,0.929148,0.263257,True
385,0,0,0.998071,0.015302,True
386,8,8,0.999992,0.000114,True
387,2,2,0.999869,0.001332,True
388,1,1,1.000000,0.000001,True
389,8,8,1.000000,0.000006,True
390,2,2,0.870439,0.508859,True
391,3,3,0.992261,0.056756,True
392,6,6,0.733296,0.740340,True
393,8,8,0.996242,0.030756,True
394,0,0,0.999015,0.007882,True
395,9,9,0.996166,0.025908,True
396,7,7,0.931988,0.268783,True
397,6,6,0.640449,0.668785,True
398,5,5,1.000000,0.000001,True
399,1,1,1.000000,0.000007,True
400,1,1,0.999999,0.000012,True
401,0,0,0.950084,0.242040,True
402,1,1,1.000000,0.000001,True
403,5,5,0.889721,0.351221,True
404,7,7,0.772858,0.538487,True
405,0,0,0.997321,0.020388,True
406,1,1,0.892550,0.396402,True
407,3,3,0.854596,0.564755,True
408,2,2,0.993620,0.046440,True
409,6,6,0.867026,0.529989,True
410,5,5,1.000000,0.000000,True
411,6,6,0.988976,0.061404,True
412,3,3,0.999804,0.001984,True
413,7,7,0.999998,0.000032,True
414,3,3,0.997685,0.018005,True
415,4,4,0.611434,0.675797,True
416,9,9,0.896177,0.338828,True
417,3,3,0.996498,0.024115,True
418,2,2,0.699177,0.678081,True
419,2,2,0.996790,0.024014,True
420,5,5,1.000000,0.000000,True
421,4,4,0.660835,0.871929,True
422,9,9,0.999848,0.001546,True
423,4,4,0.986681,0.073489,True
424,1,1,0.989823,0.057356,True
425,0,0,0.999852,0.001490,True
426,6,6,0.997975,0.016042,True
427,4,4,0.931502,0.251052,True
428,6,2,0.710266,0.711910,False
429,8,8,1.000000,0.000000,True
430,6,6,0.992023,0.049629,True
431,2,2,0.950026,0.200928,True
432,0,0,0.988267,0.067774,True
433,3,3,0.996045,0.028789,True
434,0,0,0.838840,0.453598,True
435,3,3,0.999908,0.001049,True
436,1,1,0.999996,0.000055,True
437,0,0,0.985178,0.077175,True
438,1,1,0.999938,0.000666,True
439,7,7,0.999998,0.000028,True
440,0,0,0.999843,0.001534,True
441,3,3,0.926905,0.305960,True
442,8,8,0.999973,0.000315,True
443,3,3,0.999841,0.001617,True
444,1,1,0.999654,0.003317,True
445,5,5,1.000000,0.000000,True
446,3,3,0.967123,0.169776,True
447,3,3,0.999628,0.003556,True
448,9,9,0.999950,0.000546,True
449,4,4,0.995433,0.029710,True
450,5,5,1.000000,0.000000,True
451,4,2,0.485350,0.808970,False
452,9,9,0.999997,0.000048,True
453,0,0,0.999118,0.007513,True
454,6,6,0.902868,0.351243,True
455,1,1,0.969659,0.146594,True
456,4,4,0.982756,0.096923,True
457,0,0,0.999769,0.002190,True
458,3,3,0.996608,0.023765,True
459,5,5,0.999995,0.000077,True
460,2,2,0.997270,0.018988,True
461,1,1,0.998851,0.009511,True
462,1,1,1.000000,0.000000,True
463,5,5,0.988876,0.061425,True
464,8,8,0.999998,0.000025,True
465,0,0,0.993570,0.040449,True
466,8,8,0.999462,0.005201,True
467,9,9,0.999912,0.000921,True
468,7,7,0.999990,0.000138,True
469,3,3,0.998586,0.012745,True
470,2,2,0.852085,0.611182,True
471,0,0,0.987526,0.068977,True
472,7,7,0.991393,0.051662,True
473,6,6,0.856620,0.615711,True
474,3,3,0.997018,0.020971,True
475,3,3,0.913488,0.376112,True
476,4,4,0.987023,0.077063,True
477,0,0,0.633008,0.678301,True
478,6,6,0.936959,0.282837,True
479,7,7,0.999998,0.000035,True
480,2,2,0.997330,0.018736,True
481,3,3,0.737015,0.817225,True
482,1,1,1.000000,0.000000,True
483,4,4,0.996089,0.026430,True
484,0,0,0.909311,0.321768,True
485,4,4,0.991793,0.052481,True
486,3,3,1.000000,0.000003,True
487,0,0,0.999566,0.004079,True
488,5,5,0.999994,0.000082,True
489,3,3,0.999772,0.002202,True
490,3,3,0.677468,0.772200,True
491,1,1,0.999991,0.000123,True
492,2,2,0.662603,0.665486,True
493,6,6,0.998320,0.013519,True
494,7,7,0.999393,0.005160,True
495,4,4,0.991018,0.054536,True
496,3,3,0.998947,0.009862,True
497,1,1,0.999998,0.000028,True
498,8,8,0.999999,0.000015,True
499,4,4,0.995303,0.033699,True
500,3,3,0.999410,0.005497,True
501,0,0,0.981705,0.095122,True
502,9,9,1.000000,0.000000,True
503,4,4,0.994767,0.034333,True
504,5,5,0.999998,0.000025,True
505,2,2,0.969731,0.147360,True
506,6,6,0.896988,0.394307,True
507,8,8,1.000000,0.000000,True
508,4,4,0.943728,0.251985,True
509,8,8,1.000000,0.000004,True
510,7,7,0.731942,0.611432,True
511,7,7,0.998669,0.010493,True
512,9,9,0.999999,0.000016,True
513,5,5,0.999986,0.000168,True
514,7,7,0.999998,0.000026,True
515,0,0,0.764089,0.546429,True
516,9,9,1.000000,0.000000,True
517,3,3,0.994782,0.033732,True
518,4,4,0.924704,0.353957,True
519,6,6,0.996289,0.024550,True
520,3,3,0.950106,0.209327,True
521,1,1,1.000000,0.000000,True
522,7,7,0.541413,0.690389,True
523,9,9,0.999954,0.000509,True
524,8,8,0.999996,0.000048,True
525,5,5,1.000000,0.000001,True
526,4,4,0.985722,0.093913,True
527,8,8,0.999274,0.006176,True
528,6,6,0.528025,1.073014,True
529,6,2,0.602882,0.742377,False
530,5,5,1.000000,0.000007,True
531,7,9,0.581944,0.702181,False
532,7,9,0.742059,0.571307,False
533,5,5,1.000000,0.000000,True
534,6,2,0.826489,0.490077,False
535,8,8,0.999898,0.001128,True
536,7,7,0.983796,0.090358,True
537,5,5,0.999956,0.000504,True
538,7,7,0.999998,0.000027,True
539,8,8,1.000000,0.000000,True
540,4,4,0.997171,0.022433,True
541,6,6,0.975677,0.115968,True
542,4,4,0.993052,0.042698,True
543,7,7,0.999978,0.000278,True
544,5,5,1.000000,0.000000,True
545,0,0,0.809431,0.748087,True
546,5,5,1.000000,0.000003,True
547,2,2,0.977819,0.128762,True
548,4,4,0.997925,0.016134,True
549,9,9,0.980784,0.105852,True
550,0,0,0.995602,0.031302,True
551,9,9,0.999011,0.008065,True
552,6,6,0.962717,0.201194,True
553,8,8,0.999887,0.001274,True
554,0,0,0.544410,1.162819,True
555,4,4,0.986729,0.085307,True
556,3,3,0.993683,0.046153,True
557,5,5,0.999534,0.004416,True
558,8,8,0.999695,0.002777,True
559,0,0,0.996975,0.020982,True
560,4,4,0.997782,0.017143,True
561,4,4,0.825290,0.464665,True
562,1,1,1.000000,0.000004,True
563,4,4,0.992318,0.049301,True
564,6,0,0.574665,0.787997,False
565,6,0,0.906500,0.340219,False
566,5,5,1.000000,0.000000,True
567,5,5,1.000000,0.000000,True
568,6,6,0.931974,0.264997,True
569,7,7,0.999315,0.005875,True
570,7,7,0.999977,0.000276,True
571,4,4,0.992214,0.050507,True
572,9,9,0.999996,0.000056,True
573,0,0,0.988395,0.075584,True
574,1,1,1.000000,0.000003,True
575,3,3,0.998153,0.015695,True
576,4,4,0.999973,0.000315,True
577,9,9,1.000000,0.000001,True
578,1,1,1.000000,0.000000,True
579,6,6,0.798347,0.616644,True
580,7,7,0.999902,0.001072,True
581,7,7,0.993973,0.038666,True
582,1,1,0.999588,0.003861,True
583,8,8,0.999980,0.000239,True
584,3,3,0.998264,0.014041,True
585,4,4,0.877213,0.375309,True
586,4,4,0.982952,0.092599,True
587,6,6,0.996025,0.025999,True
588,6,6,0.834245,0.615878,True
589,5,5,0.999999,0.000021,True
590,8,8,0.999149,0.007831,True
591,1,1,0.999998,0.000029,True
592,8,8,1.000000,0.000000,True
593,0,0,0.999199,0.007206,True
594,0,0,0.822672,0.560561,True
595,5,5,0.999997,0.000041,True
596,8,8,1.000000,0.000003,True
597,8,8,0.999728,0.002606,True
598,4,3,0.559061,0.696958,False
599,2,2,0.924164,0.300060,True
600,9,9,0.999990,0.000131,True
601,9,9,0.999994,0.000079,True
602,5,5,0.997128,0.019905,True
603,6,6,0.905675,0.313058,True
604,1,1,1.000000,0.000000,True
605,1,1,0.813924,0.678846,True
606,5,5,0.999987,0.000174,True
607,2,2,0.770840,0.720407,True
608,3,3,0.986632,0.077031,True
609,3,3,0.978644,0.129349,True
610,0,0,0.999993,0.000092,True
611,7,7,0.979603,0.105575,True
612,4,4,0.907359,0.332411,True
613,6,6,0.633284,1.003899,True
614,3,3,0.996077,0.031102,True
615,3,3,0.998603,0.011986,True
616,8,8,1.000000,0.000000,True
617,1,1,1.000000,0.000001,True
618,3,3,0.999100,0.008308,True
619,1,1,0.999791,0.002161,True
620,9,9,0.983038,0.086936,True
621,0,0,0.980540,0.096822,True
622,7,7,0.999246,0.006641,True
623,4,4,0.683738,0.624658,True
624,6,6,0.534990,0.961461,True
625,6,6,0.650615,0.831689,True
626,2,2,0.991016,0.053259,True
627,1,1,0.999993,0.000096,True
628,6,0,0.726354,0.622462,False
629,1,1,0.999999,0.000020,True
630,2,2,0.999576,0.004153,True
631,8,8,1.000000,0.000000,True
632,0,0,0.993721,0.043324,True
633,6,6,0.858863,0.583039,True
634,7,7,0.999775,0.002273,True
635,9,9,0.999936,0.000693,True
636,7,7,0.999984,0.000205,True
637,4,4,0.985724,0.077829,True
638,3,3,0.998573,0.011683,True
639,0,0,0.999200,0.006542,True
640,4,4,0.957684,0.180621,True
641,6,6,0.996397,0.023955,True
642,6,6,0.781832,0.687877,True
643,2,2,0.996075,0.025980,True
644,5,5,0.999914,0.000972,True
645,7,7,1.000000,0.000005,True
646,4,4,0.886038,0.356482,True
647,5,5,0.940402,0.263752,True
648,6,6,0.759672,0.748434,True
649,6,4,0.532185,1.047013,False
650,0,0,0.999590,0.003619,True
651,6,6,0.804515,0.764490,True
652,9,9,1.000000,0.000000,True
653,2,2,0.999086,0.008040,True
654,0,0,0.999817,0.001844,True
655,2,2,0.863461,0.533884,True
656,0,0,0.999988,0.000165,True
657,6,6,0.829255,0.595895,True
658,1,1,0.998576,0.012187,True
659,0,0,0.998508,0.012261,True
660,7,7,0.997165,0.019473,True
661,7,7,0.999998,0.000026,True
662,9,9,0.991733,0.048196,True
663,3,3,0.753119,0.792815,True
664,0,2,0.713126,0.741887,False
665,2,2,0.999545,0.004434,True
666,1,1,0.999987,0.000164,True
667,4,4,0.997181,0.021386,True
668,6,6,0.545440,0.714259,True
669,5,5,1.000000,0.000000,True
670,1,1,0.999987,0.000180,True
671,6,6,0.999489,0.004748,True
672,8,8,0.999996,0.000052,True
673,6,6,0.993515,0.041476,True
674,0,0,0.998763,0.010419,True
675,4,4,0.977036,0.120013,True
676,1,1,0.765625,0.607535,True
677,2,2,0.826264,0.465053,True
678,4,3,0.793123,0.655892,False
679,1,1,0.999999,0.000010,True
680,1,1,0.999293,0.006370,True
681,0,0,0.966464,0.172886,True
682,5,5,1.000000,0.000000,True
683,2,2,0.933838,0.260719,True
684,0,0,1.000000,0.000001,True
685,3,3,0.991797,0.057168,True
686,8,8,0.958475,0.222314,True
687,2,2,0.950547,0.211390,True
688,6,6,0.982859,0.090764,True
689,1,1,0.999954,0.000507,True
690,3,3,0.998369,0.014047,True
691,1,1,0.997888,0.018374,True
692,8,8,1.000000,0.000000,True
693,5,5,1.000000,0.000000,True
694,5,5,0.999992,0.000112,True
695,7,7,0.873478,0.382896,True
696,0,0,0.998969,0.008149,True
697,9,9,0.999901,0.001024,True
698,3,3,0.999628,0.003949,True
699,7,7,0.999993,0.000090,True
700,8,8,1.000000,0.000000,True
701,3,3,0.996551,0.024130,True
702,0,0,0.983743,0.086963,True
703,8,8,0.999998,0.000023,True
704,7,7,0.996652,0.022431,True
705,8,8,1.000000,0.000000,True
706,0,0,0.995622,0.028231,True
707,5,5,1.000000,0.000000,True
708,4,4,0.997605,0.017721,True
709,9,9,0.999697,0.002927,True
710,5,5,0.999975,0.000314,True
711,6,6,0.529153,0.785603,True
712,1,1,1.000000,0.000004,True
713,5,5,1.000000,0.000001,True
714,1,1,0.952539,0.255949,True
715,4,3,0.559099,1.163575,False
716,5,5,1.000000,0.000002,True
717,8,8,0.999999,0.000020,True
718,5,5,0.999889,0.001132,True
719,4,4,0.969589,0.152696,True
720,9,9,0.999607,0.003825,True
721,9,9,0.999893,0.001111,True
722,9,9,0.999999,0.000016,True
723,5,5,0.999929,0.000780,True
724,1,1,0.999989,0.000134,True
725,1,1,1.000000,0.000003,True
726,2,2,0.959776,0.194102,True
727,8,8,1.000000,0.000001,True
728,9,9,1.000000,0.000007,True
729,0,0,0.999858,0.001452,True
730,7,7,0.998351,0.013985,True
731,3,3,0.999635,0.003683,True
732,2,2,0.984372,0.098373,True
733,0,0,0.999859,0.001473,True
734,1,1,0.999992,0.000105,True
735,1,1,0.999999,0.000020,True
736,5,5,1.000000,0.000000,True
737,2,2,0.997705,0.018063,True
738,7,7,0.998050,0.014712,True
739,8,8,0.999908,0.000955,True
740,6,6,0.766142,0.544332,True
741,8,8,1.000000,0.000000,True
742,9,9,0.999919,0.000897,True
743,7,7,0.990172,0.061508,True
744,6,6,0.756850,0.697700,True
745,4,4,0.961670,0.171306,True
746,8,8,0.999920,0.000943,True
747,4,4,0.633404,0.818505,True
748,9,9,0.999996,0.000054,True
749,7,7,0.999904,0.001019,True
750,5,5,0.994902,0.035936,True
751,3,3,0.983903,0.084183,True
752,5,5,1.000000,0.000001,True
753,3,3,0.997576,0.017902,True
754,9,9,0.999294,0.006041,True
755,0,0,0.999999,0.000008,True
756,6,6,0.935918,0.255255,True
757,6,6,0.965943,0.160461,True
758,2,2,0.997413,0.019563,True
759,7,7,0.999995,0.000071,True
760,9,9,0.999897,0.001154,True
761,4,4,0.999825,0.001849,True
762,7,7,0.999999,0.000014,True
763,0,0,0.895071,0.335884,True
764,7,7,0.998440,0.012288,True
765,9,9,0.999976,0.000287,True
766,0,0,0.998499,0.011784,True
767,2,2,0.986894,0.073783,True
768,7,7,0.755988,0.558176,True
769,6,6,0.999547,0.004255,True
770,3,3,0.999259,0.006573,True
771,8,8,0.999981,0.000238,True
772,4,4,0.998625,0.011152,True
773,8,8,0.999922,0.000897,True
