sample_id,true_label,true_label_name,predicted_label,predicted_label_name,entropy,confidence,margin,top2_class,top2_class_name,top2_prob,density_dist,is_correct,knowledge_gap,gap_explanation,learning_objective,objective_description,selected_strategy,strategy_reason,n_experiences
8955,0,T-shirt/top,0,T-shirt/top,0.596282,0.749326,0.505923,6,Shirt,0.243403,9.342128,True,low_intra_class_diversity,Medium entropy (0.596) with sparse feature-space neighbourhood for 'T-shirt/top' (density_dist=9.342 > threshold 8.669). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'T-shirt/top'.,8
5070,7,Sneaker,7,Sneaker,0.596383,0.718568,0.437364,9,Ankle boot,0.281203,6.325987,True,general_uncertainty,"Moderate uncertainty (0.596). Prediction was correct (predicted 'Sneaker', true 'Sneaker'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Sneaker'.,8
10178,6,Shirt,6,Shirt,0.596385,0.797992,0.630725,4,Coat,0.167267,7.298627,True,general_uncertainty,"Moderate uncertainty (0.596). Prediction was correct (predicted 'Shirt', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
13399,6,Shirt,6,Shirt,0.596442,0.736579,0.476661,0,T-shirt/top,0.259918,11.199858,True,low_intra_class_diversity,Medium entropy (0.596) with sparse feature-space neighbourhood for 'Shirt' (density_dist=11.200 > threshold 8.669). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
42219,7,Sneaker,7,Sneaker,0.596579,0.721992,0.444766,9,Ankle boot,0.277226,5.269774,True,general_uncertainty,"Moderate uncertainty (0.597). Prediction was correct (predicted 'Sneaker', true 'Sneaker'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Sneaker'.,8
1005,3,Dress,3,Dress,0.596674,0.752745,0.511780,4,Coat,0.240964,6.141457,True,general_uncertainty,"Moderate uncertainty (0.597). Prediction was correct (predicted 'Dress', true 'Dress'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Dress'.,8
13676,2,Pullover,2,Pullover,0.596689,0.824442,0.690079,4,Coat,0.134363,7.711859,True,general_uncertainty,"Moderate uncertainty (0.597). Prediction was correct (predicted 'Pullover', true 'Pullover'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Pullover'.,8
42777,6,Shirt,6,Shirt,0.596740,0.717967,0.436134,0,T-shirt/top,0.281833,7.588001,True,general_uncertainty,"Moderate uncertainty (0.597). Prediction was correct (predicted 'Shirt', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
10771,6,Shirt,6,Shirt,0.596766,0.806255,0.656332,2,Pullover,0.149923,7.768558,True,general_uncertainty,"Moderate uncertainty (0.597). Prediction was correct (predicted 'Shirt', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
37077,4,Coat,4,Coat,0.596806,0.797209,0.626527,2,Pullover,0.170682,5.938050,True,general_uncertainty,"Moderate uncertainty (0.597). Prediction was correct (predicted 'Coat', true 'Coat'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Coat'.,8
43873,7,Sneaker,7,Sneaker,0.597096,0.715803,0.431626,9,Ankle boot,0.284177,4.655520,True,general_uncertainty,"Moderate uncertainty (0.597). Prediction was correct (predicted 'Sneaker', true 'Sneaker'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Sneaker'.,8
36883,6,Shirt,2,Pullover,0.597118,0.796645,0.623751,6,Shirt,0.172895,9.420654,False,low_intra_class_diversity,Medium entropy (0.597) with sparse feature-space neighbourhood for 'Shirt' (density_dist=9.421 > threshold 8.669). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
12930,6,Shirt,2,Pullover,0.597130,0.760388,0.530757,6,Shirt,0.229631,6.654550,False,general_uncertainty,"Moderate uncertainty (0.597). Prediction was incorrect (predicted 'Pullover', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
26778,0,T-shirt/top,0,T-shirt/top,0.597447,0.819798,0.709104,3,Dress,0.110694,12.955949,True,low_intra_class_diversity,Medium entropy (0.597) with sparse feature-space neighbourhood for 'T-shirt/top' (density_dist=12.956 > threshold 8.669). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'T-shirt/top'.,8
26130,2,Pullover,2,Pullover,0.597456,0.857110,0.798124,3,Dress,0.058986,7.232622,True,general_uncertainty,"Moderate uncertainty (0.597). Prediction was correct (predicted 'Pullover', true 'Pullover'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Pullover'.,8
3757,6,Shirt,6,Shirt,0.597476,0.745132,0.495906,2,Pullover,0.249226,7.381468,True,general_uncertainty,"Moderate uncertainty (0.597). Prediction was correct (predicted 'Shirt', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
9597,4,Coat,4,Coat,0.597488,0.819795,0.701828,6,Shirt,0.117967,7.646501,True,general_uncertainty,"Moderate uncertainty (0.597). Prediction was correct (predicted 'Coat', true 'Coat'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Coat'.,8
43027,7,Sneaker,7,Sneaker,0.597520,0.721104,0.442930,9,Ankle boot,0.278174,5.093410,True,general_uncertainty,"Moderate uncertainty (0.598). Prediction was correct (predicted 'Sneaker', true 'Sneaker'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Sneaker'.,8
39295,7,Sneaker,7,Sneaker,0.597586,0.715033,0.430066,9,Ankle boot,0.284967,8.094522,True,general_uncertainty,"Moderate uncertainty (0.598). Prediction was correct (predicted 'Sneaker', true 'Sneaker'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Sneaker'.,8
16192,6,Shirt,6,Shirt,0.597694,0.728237,0.458580,4,Coat,0.269657,9.401209,True,low_intra_class_diversity,Medium entropy (0.598) with sparse feature-space neighbourhood for 'Shirt' (density_dist=9.401 > threshold 8.669). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
40898,3,Dress,3,Dress,0.597754,0.797956,0.617504,4,Coat,0.180452,7.041737,True,general_uncertainty,"Moderate uncertainty (0.598). Prediction was correct (predicted 'Dress', true 'Dress'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Dress'.,8
51346,4,Coat,6,Shirt,0.597793,0.791571,0.612648,4,Coat,0.178924,7.816477,False,general_uncertainty,"Moderate uncertainty (0.598). Prediction was incorrect (predicted 'Shirt', true 'Coat'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Coat'.,8
47651,7,Sneaker,9,Ankle boot,0.597877,0.766931,0.545543,7,Sneaker,0.221388,4.904015,False,general_uncertainty,"Moderate uncertainty (0.598). Prediction was incorrect (predicted 'Ankle boot', true 'Sneaker'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Sneaker'.,8
4011,6,Shirt,6,Shirt,0.597972,0.719266,0.439120,0,T-shirt/top,0.280147,9.770591,True,low_intra_class_diversity,Medium entropy (0.598) with sparse feature-space neighbourhood for 'Shirt' (density_dist=9.771 > threshold 8.669). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
14175,6,Shirt,0,T-shirt/top,0.597983,0.716784,0.433792,6,Shirt,0.282992,8.521703,False,general_uncertainty,"Moderate uncertainty (0.598). Prediction was incorrect (predicted 'T-shirt/top', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
1257,6,Shirt,6,Shirt,0.598106,0.766443,0.544934,0,T-shirt/top,0.221509,8.958351,True,low_intra_class_diversity,Medium entropy (0.598) with sparse feature-space neighbourhood for 'Shirt' (density_dist=8.958 > threshold 8.669). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
30564,6,Shirt,2,Pullover,0.598121,0.731167,0.464649,6,Shirt,0.266518,9.166615,False,low_intra_class_diversity,Medium entropy (0.598) with sparse feature-space neighbourhood for 'Shirt' (density_dist=9.167 > threshold 8.669). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
20934,6,Shirt,6,Shirt,0.598213,0.800929,0.626655,0,T-shirt/top,0.174274,7.443127,True,general_uncertainty,"Moderate uncertainty (0.598). Prediction was correct (predicted 'Shirt', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
47306,6,Shirt,6,Shirt,0.598248,0.724854,0.451283,2,Pullover,0.273571,8.025775,True,general_uncertainty,"Moderate uncertainty (0.598). Prediction was correct (predicted 'Shirt', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
2502,6,Shirt,2,Pullover,0.598311,0.823872,0.699954,6,Shirt,0.123918,7.822688,False,general_uncertainty,"Moderate uncertainty (0.598). Prediction was incorrect (predicted 'Pullover', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
29911,2,Pullover,2,Pullover,0.598518,0.738791,0.481669,6,Shirt,0.257122,8.121102,True,general_uncertainty,"Moderate uncertainty (0.599). Prediction was correct (predicted 'Pullover', true 'Pullover'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Pullover'.,8
20779,1,Trouser,1,Trouser,0.598582,0.821231,0.678962,3,Dress,0.142269,8.008483,True,general_uncertainty,"Moderate uncertainty (0.599). Prediction was correct (predicted 'Trouser', true 'Trouser'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Trouser'.,8
41588,2,Pullover,2,Pullover,0.598586,0.808292,0.660400,6,Shirt,0.147891,6.957613,True,general_uncertainty,"Moderate uncertainty (0.599). Prediction was correct (predicted 'Pullover', true 'Pullover'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Pullover'.,8
871,0,T-shirt/top,0,T-shirt/top,0.598657,0.778686,0.571037,6,Shirt,0.207650,9.602724,True,low_intra_class_diversity,Medium entropy (0.599) with sparse feature-space neighbourhood for 'T-shirt/top' (density_dist=9.603 > threshold 8.669). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'T-shirt/top'.,8
41652,6,Shirt,2,Pullover,0.598698,0.786444,0.599006,6,Shirt,0.187438,7.956905,False,general_uncertainty,"Moderate uncertainty (0.599). Prediction was incorrect (predicted 'Pullover', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
44641,1,Trouser,1,Trouser,0.598804,0.845552,0.754765,0,T-shirt/top,0.090787,11.554053,True,low_intra_class_diversity,Medium entropy (0.599) with sparse feature-space neighbourhood for 'Trouser' (density_dist=11.554 > threshold 8.669). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Trouser'.,8
43028,2,Pullover,2,Pullover,0.598992,0.842143,0.733725,6,Shirt,0.108418,9.293967,True,low_intra_class_diversity,Medium entropy (0.599) with sparse feature-space neighbourhood for 'Pullover' (density_dist=9.294 > threshold 8.669). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Pullover'.,8
45149,6,Shirt,6,Shirt,0.599081,0.797965,0.629738,2,Pullover,0.168226,7.052892,True,general_uncertainty,"Moderate uncertainty (0.599). Prediction was correct (predicted 'Shirt', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
45616,3,Dress,3,Dress,0.599081,0.817063,0.664894,0,T-shirt/top,0.152168,7.237500,True,general_uncertainty,"Moderate uncertainty (0.599). Prediction was correct (predicted 'Dress', true 'Dress'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Dress'.,8
48918,6,Shirt,6,Shirt,0.599095,0.737950,0.480668,0,T-shirt/top,0.257282,11.697183,True,low_intra_class_diversity,Medium entropy (0.599) with sparse feature-space neighbourhood for 'Shirt' (density_dist=11.697 > threshold 8.669). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
49386,7,Sneaker,9,Ankle boot,0.599125,0.715899,0.432054,7,Sneaker,0.283845,5.836697,False,general_uncertainty,"Moderate uncertainty (0.599). Prediction was incorrect (predicted 'Ankle boot', true 'Sneaker'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Sneaker'.,8
178,6,Shirt,6,Shirt,0.599245,0.713614,0.427264,0,T-shirt/top,0.286350,12.873825,True,low_intra_class_diversity,Medium entropy (0.599) with sparse feature-space neighbourhood for 'Shirt' (density_dist=12.874 > threshold 8.669). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
39518,4,Coat,4,Coat,0.599301,0.795901,0.624512,3,Dress,0.171390,5.676511,True,general_uncertainty,"Moderate uncertainty (0.599). Prediction was correct (predicted 'Coat', true 'Coat'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Coat'.,8
29116,6,Shirt,6,Shirt,0.599550,0.787004,0.601045,4,Coat,0.185958,6.057259,True,general_uncertainty,"Moderate uncertainty (0.600). Prediction was correct (predicted 'Shirt', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
10735,3,Dress,3,Dress,0.599554,0.831243,0.736738,6,Shirt,0.094506,8.226162,True,general_uncertainty,"Moderate uncertainty (0.600). Prediction was correct (predicted 'Dress', true 'Dress'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Dress'.,8
