sample_id,true_label,predicted_label,confidence,predictive_entropy,correct_prediction
146,7,7,0.999982,0.000224,True
147,8,8,1.000000,0.000001,True
148,8,8,0.999702,0.003007,True
149,1,1,1.000000,0.000000,True
150,4,4,0.672061,0.868813,True
151,3,3,0.997768,0.018534,True
152,8,8,1.000000,0.000000,True
153,7,7,0.978391,0.111097,True
154,0,0,0.506751,0.809242,True
155,7,7,0.999996,0.000054,True
156,0,0,0.736811,0.596792,True
157,1,1,1.000000,0.000000,True
158,2,2,0.994327,0.041382,True
159,8,8,0.999878,0.001305,True
160,0,0,0.994936,0.034569,True
161,4,4,0.933439,0.287822,True
162,4,4,0.995299,0.031655,True
163,0,0,0.852800,0.445141,True
164,6,6,0.913142,0.368638,True
165,1,1,1.000000,0.000001,True
166,3,3,0.999264,0.006201,True
167,2,2,0.999794,0.002003,True
168,8,8,0.871472,0.503223,True
169,0,0,1.000000,0.000003,True
170,3,3,0.919629,0.316132,True
171,0,0,0.908850,0.367265,True
172,5,5,0.999999,0.000016,True
173,0,0,0.995322,0.036736,True
174,7,7,0.999991,0.000115,True
175,8,8,1.000000,0.000000,True
176,0,0,0.974643,0.118495,True
177,0,0,0.930148,0.267705,True
178,0,0,0.918532,0.373722,True
179,7,7,1.000000,0.000000,True
180,7,7,0.986780,0.077824,True
181,8,8,0.999986,0.000173,True
182,8,8,1.000000,0.000000,True
183,2,2,0.842740,0.546846,True
184,2,2,0.999746,0.002448,True
185,8,8,0.999948,0.000565,True
186,1,1,1.000000,0.000000,True
187,5,5,0.994126,0.037332,True
188,5,5,1.000000,0.000000,True
189,3,3,0.999185,0.007490,True
190,7,7,0.999999,0.000012,True
191,3,3,0.616686,0.972580,True
192,5,5,0.999998,0.000028,True
193,0,0,0.999186,0.006681,True
194,6,6,0.722509,0.649095,True
195,5,5,0.999975,0.000294,True
196,9,9,0.989527,0.058325,True
197,2,2,0.923687,0.275760,True
198,7,7,1.000000,0.000002,True
199,4,4,0.888258,0.471977,True
200,0,0,0.979884,0.107721,True
201,5,5,0.998543,0.011215,True
202,4,4,0.997262,0.020761,True
203,7,7,0.999980,0.000257,True
204,7,7,0.999311,0.006391,True
205,1,1,1.000000,0.000000,True
206,0,0,0.997182,0.020415,True
207,5,5,1.000000,0.000000,True
208,5,5,0.999999,0.000008,True
209,0,0,0.844984,0.587205,True
210,6,6,0.972351,0.154298,True
211,8,8,1.000000,0.000005,True
212,7,7,0.999898,0.001119,True
213,9,9,0.999752,0.002351,True
214,5,5,1.000000,0.000000,True
215,3,3,0.995396,0.038145,True
216,9,9,0.999230,0.006327,True
217,3,3,0.998689,0.011241,True
218,9,7,0.544585,0.689486,False
219,9,9,0.996174,0.028701,True
220,0,6,0.762391,0.569981,False
221,2,3,0.572771,1.161737,False
222,2,4,0.781420,0.680485,False
223,4,4,0.992649,0.051526,True
224,1,1,1.000000,0.000000,True
225,3,3,0.999405,0.005541,True
226,9,9,0.999999,0.000013,True
227,1,1,0.994911,0.033005,True
228,7,7,0.999988,0.000153,True
229,7,7,0.999895,0.001136,True
230,4,4,0.998617,0.011219,True
231,4,4,0.998591,0.011318,True
232,3,3,0.941400,0.253108,True
233,1,1,1.000000,0.000000,True
234,5,5,0.999994,0.000084,True
235,6,6,0.972443,0.148084,True
236,0,0,0.998688,0.010151,True
237,8,8,1.000000,0.000000,True
238,9,9,0.999940,0.000667,True
239,2,2,0.812940,0.529714,True
240,3,3,0.839306,0.570051,True
241,8,8,1.000000,0.000002,True
242,1,1,1.000000,0.000000,True
243,8,8,1.000000,0.000000,True
244,9,9,1.000000,0.000000,True
245,6,2,0.411555,1.078082,False
246,9,9,0.913892,0.295685,True
247,1,1,1.000000,0.000000,True
248,4,4,0.908957,0.380035,True
249,6,6,0.764135,0.546905,True
250,8,8,1.000000,0.000004,True
251,6,6,0.957798,0.220895,True
252,3,3,0.983650,0.088258,True
253,6,0,0.503913,0.715714,False
254,3,3,0.945129,0.265891,True
255,9,9,0.993185,0.043505,True
256,3,3,0.999607,0.003884,True
257,4,4,0.872949,0.486406,True
258,4,4,0.999774,0.002246,True
259,4,4,0.964660,0.170622,True
260,6,6,0.735483,0.643562,True
261,2,2,0.975141,0.149522,True
262,1,1,0.999999,0.000009,True
263,7,7,0.983027,0.093586,True
264,4,4,0.988166,0.071742,True
265,4,4,0.973489,0.141166,True
266,3,3,0.980596,0.123401,True
267,4,4,0.953823,0.196510,True
268,8,8,0.999999,0.000015,True
269,6,6,0.963851,0.186303,True
270,6,6,0.614857,0.667721,True
271,2,4,0.694771,0.681421,False
272,9,9,1.000000,0.000000,True
273,8,8,1.000000,0.000002,True
274,5,5,0.999897,0.001054,True
275,5,5,0.999973,0.000341,True
276,8,8,1.000000,0.000005,True
277,6,6,0.884147,0.456888,True
278,7,7,0.952180,0.199728,True
279,3,3,0.996632,0.025697,True
280,8,8,0.999244,0.006224,True
281,9,9,1.000000,0.000000,True
282,8,8,0.999985,0.000191,True
283,1,1,0.999990,0.000142,True
284,8,8,0.997775,0.016040,True
285,6,6,0.990133,0.056995,True
286,5,5,0.999964,0.000415,True
287,8,8,0.999966,0.000390,True
288,5,5,0.999949,0.000568,True
289,4,4,0.987129,0.079332,True
290,0,0,0.439418,1.071489,True
291,5,5,1.000000,0.000001,True
292,1,1,0.935128,0.267323,True
293,2,2,0.994878,0.033149,True
294,7,7,1.000000,0.000005,True
295,1,1,0.999982,0.000224,True
296,7,7,0.999999,0.000022,True
297,4,4,0.603640,0.936620,True
298,3,3,0.996871,0.023329,True
299,2,2,0.983874,0.083461,True
300,2,2,0.999429,0.005003,True
301,8,8,0.999998,0.000025,True
302,2,2,0.946751,0.239364,True
303,2,2,0.908379,0.370690,True
304,6,6,0.586575,0.810774,True
305,1,1,0.999991,0.000114,True
306,4,4,0.896982,0.358534,True
307,7,7,0.999174,0.007389,True
308,3,3,0.963321,0.178064,True
309,7,7,0.966175,0.149669,True
310,0,0,0.839414,0.455341,True
311,0,0,0.999853,0.001481,True
312,5,5,0.999860,0.001392,True
313,2,2,0.945464,0.215099,True
314,8,8,1.000000,0.000000,True
315,9,9,0.999902,0.001094,True
316,2,2,0.956704,0.203830,True
317,4,4,0.843855,0.439143,True
318,9,9,1.000000,0.000000,True
319,0,0,0.999704,0.002919,True
320,5,5,0.999993,0.000088,True
321,1,1,1.000000,0.000000,True
322,3,3,0.999994,0.000078,True
323,4,4,0.997778,0.015978,True
324,8,8,1.000000,0.000005,True
325,3,3,0.746246,0.752350,True
326,4,4,0.924820,0.283510,True
327,6,6,0.947897,0.235918,True
328,8,8,1.000000,0.000001,True
329,7,7,1.000000,0.000008,True
330,9,9,1.000000,0.000000,True
331,4,4,0.987959,0.067500,True
332,5,5,0.999001,0.008569,True
333,4,4,0.930338,0.291388,True
334,8,8,0.999998,0.000024,True
335,4,4,0.998328,0.012977,True
336,4,4,0.990793,0.057096,True
337,3,3,0.884372,0.538175,True
338,8,8,0.978601,0.108717,True
339,2,2,0.913714,0.300756,True
340,3,3,0.820500,0.550014,True
341,4,4,0.526563,0.782061,True
342,3,3,0.998382,0.014699,True
343,3,3,0.993600,0.045016,True
344,6,6,0.861790,0.604390,True
345,1,1,1.000000,0.000000,True
346,6,0,0.662449,0.652875,False
347,1,1,0.902917,0.388251,True
348,7,7,0.999978,0.000291,True
349,5,5,0.999997,0.000046,True
350,4,4,0.973497,0.135036,True
351,9,9,0.999999,0.000021,True
352,3,3,0.999308,0.005959,True
353,7,7,1.000000,0.000000,True
354,0,0,0.864036,0.504776,True
355,1,1,1.000000,0.000007,True
356,1,1,0.585512,1.039504,True
357,2,2,0.933504,0.250600,True
358,4,4,0.987099,0.081891,True
359,3,3,0.937433,0.315738,True
360,3,3,0.544186,0.982010,True
361,1,1,1.000000,0.000000,True
362,1,1,0.999970,0.000365,True
363,0,0,0.785759,0.536323,True
364,1,1,1.000000,0.000001,True
365,0,0,0.940495,0.293829,True
366,7,7,0.999993,0.000096,True
367,5,5,1.000000,0.000001,True
368,5,5,0.999999,0.000011,True
369,9,9,0.999970,0.000347,True
370,0,0,0.762204,0.726173,True
371,1,1,1.000000,0.000006,True
372,9,9,0.999992,0.000101,True
373,9,9,0.999987,0.000161,True
374,6,6,0.970720,0.132867,True
375,5,5,0.999989,0.000135,True
376,5,5,0.999998,0.000023,True
377,1,1,1.000000,0.000002,True
378,4,4,0.989263,0.066614,True
379,5,5,0.998503,0.011290,True
380,0,6,0.384858,1.289059,False
381,7,7,0.999946,0.000594,True
382,3,3,0.999162,0.007151,True
383,3,3,0.999977,0.000276,True
384,2,2,0.746554,0.914926,True
385,2,2,0.999917,0.000951,True
386,0,0,0.857034,0.425294,True
387,8,8,0.999981,0.000241,True
388,6,6,0.915743,0.298361,True
389,3,3,0.998151,0.016301,True
390,6,6,0.972464,0.130532,True
391,8,8,0.998375,0.012060,True
392,8,8,0.999833,0.001755,True
393,7,7,0.999999,0.000012,True
394,2,2,0.828944,0.625700,True
395,2,2,0.937748,0.238773,True
396,0,0,0.771071,0.619378,True
397,9,9,0.999993,0.000096,True
398,4,4,0.972383,0.142768,True
399,6,6,0.999699,0.002955,True
400,1,1,1.000000,0.000000,True
401,2,2,0.644294,0.710591,True
402,5,5,1.000000,0.000001,True
403,3,3,0.999999,0.000010,True
404,3,3,0.969441,0.173050,True
405,0,0,0.979037,0.110731,True
406,0,0,0.990442,0.057433,True
407,1,1,1.000000,0.000000,True
408,2,6,0.812348,0.578615,False
409,3,4,0.476302,1.051899,False
410,0,0,0.941264,0.244563,True
411,7,7,0.999868,0.001403,True
412,0,0,0.802726,0.581496,True
413,6,6,0.873200,0.387607,True
414,9,9,0.996556,0.024949,True
415,9,9,0.999999,0.000008,True
416,6,6,0.914415,0.346347,True
417,8,8,0.563076,1.075400,True
418,8,8,0.991963,0.046773,True
419,4,4,0.994247,0.035419,True
420,6,6,0.998356,0.012468,True
421,5,5,0.999491,0.004635,True
422,3,3,0.880257,0.454048,True
423,9,9,0.997410,0.018520,True
424,8,8,0.998094,0.014462,True
425,3,3,0.746436,0.643396,True
426,2,2,0.974489,0.120582,True
427,4,4,0.999286,0.006090,True
428,9,9,0.981452,0.092514,True
429,9,9,0.994236,0.036019,True
430,6,6,0.988233,0.072585,True
431,4,4,0.999343,0.005599,True
432,9,9,1.000000,0.000004,True
433,3,3,0.977241,0.109373,True
434,0,0,1.000000,0.000006,True
435,4,4,0.946547,0.257200,True
436,2,2,0.999568,0.003987,True
437,9,9,0.999966,0.000381,True
438,3,3,0.981861,0.098385,True
439,5,5,0.968027,0.141583,True
440,0,0,0.997400,0.018075,True
441,0,0,0.958075,0.210265,True
442,3,3,0.999357,0.005578,True
443,9,9,1.000000,0.000005,True
444,0,0,0.902121,0.345897,True
445,0,0,0.999064,0.008372,True
446,5,5,0.999999,0.000014,True
447,5,5,1.000000,0.000000,True
448,5,5,1.000000,0.000003,True
449,1,1,1.000000,0.000001,True
450,1,1,0.999787,0.002174,True
451,8,8,0.999995,0.000066,True
452,8,8,0.995732,0.027734,True
453,1,1,0.997863,0.015344,True
454,1,1,0.993991,0.042248,True
455,8,8,0.999522,0.004189,True
456,7,7,0.999999,0.000016,True
457,8,8,0.999985,0.000184,True
458,6,6,0.977598,0.108393,True
459,0,0,0.996194,0.025243,True
460,7,7,0.999999,0.000016,True
461,6,2,0.946036,0.225260,False
462,7,7,0.999998,0.000030,True
463,9,9,0.982112,0.089756,True
464,4,4,0.968929,0.157700,True
465,9,9,0.999936,0.000696,True
466,3,3,0.965500,0.163374,True
467,4,4,0.989966,0.057241,True
468,6,6,0.997340,0.018526,True
469,3,3,0.761116,0.823774,True
470,7,7,0.999952,0.000533,True
471,6,6,0.981327,0.113052,True
472,3,3,0.756695,0.826907,True
473,7,7,0.865111,0.398872,True
474,1,1,1.000000,0.000000,True
475,1,1,0.999923,0.000812,True
476,7,7,0.999957,0.000485,True
477,8,8,0.999997,0.000041,True
478,5,5,1.000000,0.000000,True
479,2,2,0.979091,0.122466,True
480,3,3,0.994053,0.042046,True
481,7,7,0.998072,0.015681,True
482,7,7,0.999998,0.000025,True
483,2,2,0.988501,0.066786,True
484,6,6,0.999103,0.007214,True
485,0,0,0.632446,0.813523,True
486,7,7,0.999997,0.000036,True
487,7,7,0.997372,0.018264,True
488,8,8,0.998032,0.015683,True
489,9,9,1.000000,0.000003,True
490,6,4,0.748133,0.568415,False
491,5,5,1.000000,0.000000,True
492,1,1,1.000000,0.000000,True
493,0,0,0.996142,0.026399,True
494,5,5,0.878464,0.459964,True
495,9,9,1.000000,0.000000,True
496,0,0,0.962970,0.213019,True
497,3,3,0.994976,0.035534,True
498,9,9,0.999999,0.000014,True
499,2,2,0.866894,0.401319,True
500,4,4,0.890063,0.377486,True
501,0,0,0.997797,0.016758,True
502,1,1,0.999999,0.000017,True
503,8,8,1.000000,0.000002,True
504,0,0,0.914375,0.315584,True
505,0,6,0.651596,0.710229,False
506,8,8,0.999833,0.001644,True
507,7,7,0.997238,0.019032,True
508,0,0,0.558741,0.722569,True
509,0,0,0.977785,0.123990,True
510,5,5,0.995731,0.032790,True
511,1,1,1.000000,0.000000,True
512,5,5,0.999997,0.000036,True
513,7,7,0.850038,0.432299,True
514,9,9,1.000000,0.000000,True
515,0,0,0.872212,0.415269,True
516,6,6,0.934947,0.326387,True
517,9,9,1.000000,0.000002,True
518,6,6,0.924052,0.290412,True
519,5,5,0.999998,0.000023,True
520,9,9,1.000000,0.000001,True
521,2,2,0.999217,0.006731,True
522,5,5,0.880635,0.377344,True
523,0,0,0.993952,0.038160,True
524,9,9,0.976665,0.111627,True
525,2,2,0.999544,0.004334,True
526,1,1,1.000000,0.000000,True
527,3,3,0.656367,0.674113,True
528,3,3,0.999652,0.003589,True
529,6,6,0.992441,0.047408,True
530,6,6,0.995084,0.032343,True
531,0,0,0.883042,0.397591,True
532,0,0,0.989181,0.069388,True
533,1,1,1.000000,0.000000,True
534,3,3,0.999832,0.001800,True
535,5,5,0.999998,0.000033,True
536,1,1,1.000000,0.000001,True
537,5,5,0.999603,0.003512,True
538,1,1,0.999885,0.001212,True
539,0,0,0.825966,0.462708,True
540,6,6,0.762310,0.556240,True
541,1,1,0.999979,0.000259,True
542,2,2,0.970053,0.140459,True
543,4,4,0.995820,0.027260,True
544,7,7,0.999995,0.000067,True
545,2,2,0.912516,0.387515,True
546,3,3,0.999377,0.006084,True
547,3,3,0.999941,0.000674,True
548,4,4,0.993205,0.045064,True
549,8,8,0.999990,0.000129,True
550,4,4,0.997401,0.019846,True
551,8,8,0.999998,0.000029,True
552,9,9,1.000000,0.000006,True
553,2,2,0.993846,0.043361,True
554,4,4,0.989854,0.062133,True
555,3,3,0.988403,0.071724,True
556,2,6,0.496083,0.810824,False
557,1,1,0.999998,0.000029,True
558,7,7,0.984043,0.087486,True
559,1,1,0.999908,0.001002,True
560,6,6,0.999445,0.005251,True
561,8,8,0.999953,0.000559,True
562,9,9,0.999995,0.000068,True
563,5,5,1.000000,0.000004,True
564,1,1,0.999999,0.000010,True
565,4,4,0.978218,0.105076,True
566,2,2,0.998428,0.012548,True
567,1,1,1.000000,0.000004,True
568,2,2,0.998221,0.014859,True
569,7,7,0.999536,0.004290,True
570,7,7,0.998700,0.010041,True
571,6,6,0.936263,0.265607,True
572,1,1,0.999728,0.002815,True
573,5,5,0.999974,0.000304,True
574,0,0,0.733511,0.671153,True
575,8,8,0.999979,0.000249,True
576,8,8,1.000000,0.000000,True
577,9,9,1.000000,0.000000,True
578,7,7,0.999943,0.000616,True
579,4,4,0.958575,0.200835,True
580,9,9,0.999997,0.000048,True
581,9,9,1.000000,0.000000,True
582,3,3,0.952805,0.203775,True
583,5,5,0.999989,0.000138,True
584,0,6,0.865442,0.448205,False
585,6,6,0.998835,0.009808,True
586,7,7,0.999998,0.000027,True
587,9,9,1.000000,0.000000,True
588,0,0,0.786402,0.519964,True
589,0,0,0.825470,0.506432,True
590,1,1,1.000000,0.000000,True
591,4,4,0.999699,0.002797,True
592,4,4,0.989193,0.059787,True
593,8,8,0.999989,0.000150,True
594,2,2,0.999742,0.002422,True
595,4,4,0.981541,0.104222,True
596,9,9,1.000000,0.000000,True
597,3,3,0.928248,0.337892,True
598,4,4,0.721954,0.748207,True
599,7,7,0.999997,0.000047,True
600,1,1,0.999999,0.000015,True
601,4,4,0.997153,0.021456,True
602,3,3,0.997171,0.019663,True
603,3,3,0.994422,0.038910,True
604,4,4,0.976631,0.135432,True
605,2,4,0.787082,0.581166,False
606,3,3,0.999591,0.003683,True
607,0,0,0.999953,0.000537,True
608,4,4,0.998240,0.012986,True
609,4,4,0.998115,0.013925,True
610,4,4,0.971559,0.129344,True
611,0,0,0.827260,0.572684,True
612,4,4,0.889349,0.384457,True
613,8,8,0.999999,0.000020,True
614,5,5,0.999975,0.000293,True
615,0,0,0.999723,0.002604,True
616,4,4,0.992327,0.045104,True
617,7,7,0.999278,0.006401,True
618,4,4,0.999914,0.000970,True
619,2,2,0.815012,0.547034,True
620,8,8,1.000000,0.000003,True
621,5,5,0.774653,0.568802,True
622,1,1,0.999973,0.000346,True
623,4,4,0.980495,0.106417,True
624,2,2,0.973357,0.141430,True
625,3,3,0.957495,0.205836,True
626,9,9,0.999640,0.003250,True
627,7,7,0.999999,0.000016,True
628,3,3,0.999826,0.001808,True
629,1,1,1.000000,0.000000,True
630,0,0,0.997683,0.018122,True
631,8,8,1.000000,0.000000,True
632,4,4,0.978281,0.105060,True
633,1,1,1.000000,0.000000,True
634,9,9,0.987601,0.075368,True
635,0,0,0.730469,0.795176,True
636,6,6,0.839034,0.555748,True
637,3,3,0.828255,0.480831,True
638,0,6,0.446972,1.394848,False
639,7,7,1.000000,0.000001,True
640,3,3,0.714493,0.773190,True
641,6,6,0.937256,0.243660,True
642,3,3,0.999861,0.001541,True
643,4,4,0.920185,0.337557,True
644,7,7,0.999772,0.002454,True
645,4,4,0.996786,0.022829,True
646,1,1,0.999999,0.000017,True
647,6,6,0.801842,0.527139,True
648,3,3,0.999969,0.000374,True
649,2,2,0.996898,0.022564,True
650,8,8,0.804240,0.684671,True
651,0,0,0.689743,0.785580,True
652,2,2,0.923927,0.272383,True
653,6,6,0.987695,0.068412,True
654,6,6,0.711643,0.734534,True
655,1,1,1.000000,0.000000,True
656,6,6,0.997456,0.018943,True
657,9,9,1.000000,0.000001,True
658,4,4,0.998165,0.014672,True
659,0,0,0.999879,0.001283,True
660,3,3,0.999575,0.003820,True
661,9,9,1.000000,0.000000,True
662,4,4,0.999153,0.006956,True
663,4,4,0.957294,0.194634,True
664,5,5,0.999994,0.000087,True
665,0,0,0.860574,0.416716,True
666,2,2,0.995906,0.026773,True
667,1,1,1.000000,0.000001,True
668,0,0,0.945391,0.232701,True
669,9,9,0.999756,0.002273,True
670,8,8,1.000000,0.000002,True
671,3,3,0.995140,0.033194,True
672,6,6,0.647446,0.976663,True
673,5,5,1.000000,0.000000,True
674,7,7,0.999998,0.000030,True
675,4,4,0.764322,0.679084,True
676,7,7,0.999996,0.000062,True
677,3,3,0.999965,0.000444,True
678,8,8,1.000000,0.000000,True
679,9,9,0.999816,0.001828,True
680,0,0,0.992069,0.054032,True
681,8,8,0.999910,0.000956,True
682,1,1,0.999998,0.000028,True
683,4,3,0.709901,0.899554,False
684,4,4,0.960863,0.177303,True
685,6,6,0.963338,0.158983,True
686,0,0,0.693361,0.694974,True
687,6,6,0.997807,0.016935,True
688,0,0,0.999847,0.001573,True
689,4,4,0.659835,1.017575,True
690,8,8,0.999834,0.001776,True
691,4,4,0.988240,0.070467,True
692,5,5,1.000000,0.000000,True
693,2,2,0.979571,0.101493,True
694,0,0,0.906976,0.311673,True
695,1,1,1.000000,0.000001,True
696,2,2,0.996115,0.025673,True
697,2,2,0.998903,0.009425,True
698,2,2,0.999703,0.002959,True
699,7,7,0.937437,0.235532,True
700,6,6,0.624617,0.807344,True
701,0,0,0.982734,0.119471,True
702,2,2,0.866392,0.424664,True
703,3,3,0.997648,0.017831,True
704,7,7,0.967682,0.148907,True
705,8,8,0.999579,0.003767,True
706,3,3,0.998242,0.013412,True
707,3,3,0.999255,0.006299,True
708,7,7,0.999997,0.000038,True
709,5,5,0.999998,0.000025,True
710,1,1,0.999992,0.000106,True
711,0,0,0.998559,0.011351,True
712,0,0,0.996964,0.024358,True
713,5,5,0.943456,0.217364,True
714,5,5,1.000000,0.000000,True
715,5,5,1.000000,0.000000,True
716,4,4,0.902034,0.326251,True
717,4,4,0.996198,0.025986,True
718,1,1,0.999998,0.000027,True
719,8,8,1.000000,0.000000,True
720,7,7,0.999899,0.001038,True
721,8,8,0.997343,0.019628,True
722,2,2,0.991108,0.053818,True
723,0,0,0.640434,1.067409,True
724,2,2,0.890627,0.363741,True
725,8,8,0.999999,0.000011,True
726,9,9,1.000000,0.000001,True
727,1,1,1.000000,0.000007,True
728,5,5,1.000000,0.000000,True
729,6,6,0.858732,0.497985,True
730,0,0,0.962973,0.189642,True
731,5,5,0.999936,0.000711,True
732,0,0,0.963886,0.177508,True
733,9,9,0.999990,0.000124,True
734,0,0,0.775969,0.776977,True
735,1,1,1.000000,0.000000,True
736,5,5,1.000000,0.000004,True
737,5,5,1.000000,0.000000,True
738,6,6,0.892879,0.340765,True
739,1,1,0.999817,0.001848,True
740,2,2,0.992295,0.047445,True
741,0,0,0.997865,0.016739,True
742,1,1,1.000000,0.000001,True
743,8,8,0.999946,0.000643,True
744,2,2,0.949434,0.248818,True
745,6,6,0.869359,0.389762,True
746,6,6,0.955282,0.184635,True
747,9,9,1.000000,0.000000,True
748,8,8,0.998650,0.011592,True
749,9,9,0.999988,0.000159,True
750,1,1,1.000000,0.000000,True
751,9,9,0.997206,0.019443,True
752,7,7,0.999999,0.000009,True
753,8,8,1.000000,0.000002,True
754,3,3,0.998386,0.013870,True
755,8,8,0.999992,0.000116,True
756,6,6,0.890284,0.370555,True
757,2,2,0.866276,0.512489,True
758,4,4,0.996735,0.024649,True
759,4,4,0.990582,0.055637,True
760,2,2,0.994905,0.035718,True
761,7,7,0.992780,0.042973,True
762,2,2,0.793994,0.508771,True
763,4,4,0.967166,0.158768,True
764,0,0,0.982626,0.101089,True
765,5,5,1.000000,0.000006,True
766,9,9,1.000000,0.000000,True
767,3,3,0.998311,0.013287,True
768,8,8,0.999944,0.000619,True
769,2,2,0.623351,0.714849,True
770,5,5,1.000000,0.000006,True
771,9,9,0.999530,0.004078,True
772,4,4,0.631926,0.775167,True
773,0,0,0.999971,0.000338,True
