sample_id,true_label,predicted_label,confidence,predictive_entropy,correct_prediction
715,5,5,1.000000,0.000001,True
716,8,8,0.773102,0.540922,True
717,9,9,0.987803,0.065964,True
718,8,8,0.999261,0.006692,True
719,4,4,0.959907,0.169383,True
720,0,0,0.999144,0.007289,True
721,0,0,0.568038,0.861099,True
722,3,3,0.948508,0.257232,True
723,5,5,0.999693,0.002937,True
724,0,0,0.999584,0.003714,True
725,8,8,0.999903,0.001090,True
726,1,1,0.999994,0.000077,True
727,2,2,0.788085,0.572314,True
728,8,8,0.999999,0.000010,True
729,4,4,0.991778,0.053199,True
730,5,5,1.000000,0.000000,True
731,1,1,1.000000,0.000003,True
732,3,3,0.977392,0.126192,True
733,2,2,0.988739,0.069261,True
734,4,4,0.675518,0.759151,True
735,1,1,1.000000,0.000003,True
736,5,5,1.000000,0.000000,True
737,0,0,0.944724,0.225943,True
738,7,7,1.000000,0.000000,True
739,9,9,1.000000,0.000007,True
740,1,1,0.998761,0.010979,True
741,6,4,0.632459,0.911930,False
742,6,6,0.997955,0.016874,True
743,5,5,1.000000,0.000007,True
744,6,6,0.995199,0.036249,True
745,4,4,0.570505,0.686722,True
746,7,7,0.988294,0.065871,True
747,1,1,1.000000,0.000003,True
748,0,0,0.999715,0.002705,True
749,0,0,0.999610,0.003612,True
750,5,5,0.999970,0.000367,True
751,3,3,0.990023,0.058710,True
752,9,9,0.999999,0.000010,True
753,8,8,1.000000,0.000000,True
754,3,3,0.970415,0.141530,True
755,1,1,1.000000,0.000005,True
756,5,5,1.000000,0.000000,True
757,0,0,0.999663,0.003351,True
758,9,9,0.999994,0.000073,True
759,5,5,1.000000,0.000000,True
760,9,9,0.999905,0.000978,True
761,0,0,0.985647,0.079289,True
762,7,7,0.947374,0.209710,True
763,6,6,0.998442,0.012697,True
764,8,8,0.999987,0.000170,True
765,7,7,0.999943,0.000658,True
766,2,2,0.863805,0.399190,True
767,4,3,0.590496,0.918727,False
768,3,3,0.897734,0.410223,True
769,2,2,0.945548,0.278819,True
770,3,3,0.998976,0.008778,True
771,8,8,0.999997,0.000050,True
772,6,6,0.999490,0.004622,True
773,4,4,0.978715,0.105704,True
