sample_id,true_label,true_label_name,predicted_label,predicted_label_name,entropy,confidence,margin,top2_class,top2_class_name,top2_prob,density_dist,is_correct,knowledge_gap,gap_explanation,learning_objective,objective_description,selected_strategy,strategy_reason,n_experiences
38440,7,Sneaker,7,Sneaker,0.585934,0.744234,0.491268,9,Ankle boot,0.252966,7.167417,True,general_uncertainty,"Moderate uncertainty (0.586). Prediction was correct (predicted 'Sneaker', true 'Sneaker'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Sneaker'.,8
13644,2,Pullover,2,Pullover,0.586076,0.819970,0.699826,0,T-shirt/top,0.120144,9.917272,True,low_intra_class_diversity,Medium entropy (0.586) with sparse feature-space neighbourhood for 'Pullover' (density_dist=9.917 > threshold 9.181). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Pullover'.,8
43062,2,Pullover,2,Pullover,0.586096,0.806787,0.635288,6,Shirt,0.171499,9.700051,True,low_intra_class_diversity,Medium entropy (0.586) with sparse feature-space neighbourhood for 'Pullover' (density_dist=9.700 > threshold 9.181). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Pullover'.,8
28017,0,T-shirt/top,0,T-shirt/top,0.586152,0.831472,0.711452,6,Shirt,0.120020,9.028907,True,general_uncertainty,"Moderate uncertainty (0.586). Prediction was correct (predicted 'T-shirt/top', true 'T-shirt/top'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'T-shirt/top'.,8
44632,6,Shirt,6,Shirt,0.586253,0.755519,0.516957,2,Pullover,0.238562,8.211025,True,general_uncertainty,"Moderate uncertainty (0.586). Prediction was correct (predicted 'Shirt', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
50114,0,T-shirt/top,0,T-shirt/top,0.586336,0.786970,0.591542,6,Shirt,0.195428,7.913350,True,general_uncertainty,"Moderate uncertainty (0.586). Prediction was correct (predicted 'T-shirt/top', true 'T-shirt/top'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'T-shirt/top'.,8
23245,4,Coat,4,Coat,0.586369,0.735003,0.471183,2,Pullover,0.263820,6.806112,True,general_uncertainty,"Moderate uncertainty (0.586). Prediction was correct (predicted 'Coat', true 'Coat'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Coat'.,8
28076,6,Shirt,6,Shirt,0.586439,0.793072,0.608755,0,T-shirt/top,0.184316,7.513538,True,general_uncertainty,"Moderate uncertainty (0.586). Prediction was correct (predicted 'Shirt', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
43182,2,Pullover,2,Pullover,0.586461,0.783556,0.583207,6,Shirt,0.200348,10.162167,True,low_intra_class_diversity,Medium entropy (0.586) with sparse feature-space neighbourhood for 'Pullover' (density_dist=10.162 > threshold 9.181). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Pullover'.,8
6134,6,Shirt,6,Shirt,0.586556,0.820907,0.701623,0,T-shirt/top,0.119283,10.086407,True,low_intra_class_diversity,Medium entropy (0.587) with sparse feature-space neighbourhood for 'Shirt' (density_dist=10.086 > threshold 9.181). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
53519,4,Coat,4,Coat,0.587066,0.788826,0.592891,3,Dress,0.195934,7.390670,True,general_uncertainty,"Moderate uncertainty (0.587). Prediction was correct (predicted 'Coat', true 'Coat'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Coat'.,8
37214,2,Pullover,2,Pullover,0.587283,0.768547,0.546027,6,Shirt,0.222520,5.926370,True,general_uncertainty,"Moderate uncertainty (0.587). Prediction was correct (predicted 'Pullover', true 'Pullover'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Pullover'.,8
8467,6,Shirt,6,Shirt,0.587367,0.836898,0.714524,2,Pullover,0.122374,8.259298,True,general_uncertainty,"Moderate uncertainty (0.587). Prediction was correct (predicted 'Shirt', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
40310,3,Dress,3,Dress,0.587455,0.833563,0.710037,6,Shirt,0.123526,10.363815,True,low_intra_class_diversity,Medium entropy (0.587) with sparse feature-space neighbourhood for 'Dress' (density_dist=10.364 > threshold 9.181). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Dress'.,8
37527,8,Bag,8,Bag,0.587520,0.807207,0.641462,6,Shirt,0.165745,13.858594,True,low_intra_class_diversity,Medium entropy (0.588) with sparse feature-space neighbourhood for 'Bag' (density_dist=13.859 > threshold 9.181). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Bag'.,8
17686,4,Coat,4,Coat,0.587529,0.727961,0.456207,6,Shirt,0.271754,8.161869,True,general_uncertainty,"Moderate uncertainty (0.588). Prediction was correct (predicted 'Coat', true 'Coat'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Coat'.,8
25839,7,Sneaker,7,Sneaker,0.587797,0.725522,0.451055,9,Ankle boot,0.274467,8.997993,True,general_uncertainty,"Moderate uncertainty (0.588). Prediction was correct (predicted 'Sneaker', true 'Sneaker'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Sneaker'.,8
47521,4,Coat,4,Coat,0.587955,0.841659,0.734943,6,Shirt,0.106715,8.780201,True,general_uncertainty,"Moderate uncertainty (0.588). Prediction was correct (predicted 'Coat', true 'Coat'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Coat'.,8
11019,6,Shirt,6,Shirt,0.587993,0.730575,0.461814,0,T-shirt/top,0.268760,6.865638,True,general_uncertainty,"Moderate uncertainty (0.588). Prediction was correct (predicted 'Shirt', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
13588,2,Pullover,2,Pullover,0.588019,0.762076,0.533063,6,Shirt,0.229013,7.958554,True,general_uncertainty,"Moderate uncertainty (0.588). Prediction was correct (predicted 'Pullover', true 'Pullover'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Pullover'.,8
28602,4,Coat,4,Coat,0.588168,0.749616,0.504389,6,Shirt,0.245227,6.737591,True,general_uncertainty,"Moderate uncertainty (0.588). Prediction was correct (predicted 'Coat', true 'Coat'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Coat'.,8
41419,6,Shirt,6,Shirt,0.588188,0.773126,0.558160,4,Coat,0.214966,6.948834,True,general_uncertainty,"Moderate uncertainty (0.588). Prediction was correct (predicted 'Shirt', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
9950,4,Coat,4,Coat,0.588235,0.819323,0.690877,2,Pullover,0.128446,8.418939,True,general_uncertainty,"Moderate uncertainty (0.588). Prediction was correct (predicted 'Coat', true 'Coat'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Coat'.,8
29061,2,Pullover,2,Pullover,0.588267,0.785767,0.587845,6,Shirt,0.197921,9.551351,True,low_intra_class_diversity,Medium entropy (0.588) with sparse feature-space neighbourhood for 'Pullover' (density_dist=9.551 > threshold 9.181). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Pullover'.,8
41082,2,Pullover,2,Pullover,0.588331,0.822453,0.699952,6,Shirt,0.122501,7.552689,True,general_uncertainty,"Moderate uncertainty (0.588). Prediction was correct (predicted 'Pullover', true 'Pullover'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Pullover'.,8
50236,6,Shirt,6,Shirt,0.588354,0.757146,0.521818,0,T-shirt/top,0.235328,8.319696,True,general_uncertainty,"Moderate uncertainty (0.588). Prediction was correct (predicted 'Shirt', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
43532,0,T-shirt/top,0,T-shirt/top,0.588356,0.782231,0.579573,6,Shirt,0.202659,10.707138,True,low_intra_class_diversity,Medium entropy (0.588) with sparse feature-space neighbourhood for 'T-shirt/top' (density_dist=10.707 > threshold 9.181). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'T-shirt/top'.,8
18741,0,T-shirt/top,0,T-shirt/top,0.588389,0.783756,0.587155,3,Dress,0.196601,13.301968,True,low_intra_class_diversity,Medium entropy (0.588) with sparse feature-space neighbourhood for 'T-shirt/top' (density_dist=13.302 > threshold 9.181). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'T-shirt/top'.,8
4769,6,Shirt,6,Shirt,0.588400,0.736774,0.475198,0,T-shirt/top,0.261576,5.781897,True,general_uncertainty,"Moderate uncertainty (0.588). Prediction was correct (predicted 'Shirt', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
44155,4,Coat,4,Coat,0.588446,0.761520,0.531725,6,Shirt,0.229795,6.751338,True,general_uncertainty,"Moderate uncertainty (0.588). Prediction was correct (predicted 'Coat', true 'Coat'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Coat'.,8
1083,4,Coat,4,Coat,0.588488,0.863631,0.821737,2,Pullover,0.041895,9.349275,True,low_intra_class_diversity,Medium entropy (0.588) with sparse feature-space neighbourhood for 'Coat' (density_dist=9.349 > threshold 9.181). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Coat'.,8
33992,0,T-shirt/top,0,T-shirt/top,0.588581,0.802109,0.631220,6,Shirt,0.170889,10.334668,True,low_intra_class_diversity,Medium entropy (0.589) with sparse feature-space neighbourhood for 'T-shirt/top' (density_dist=10.335 > threshold 9.181). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'T-shirt/top'.,8
49253,0,T-shirt/top,0,T-shirt/top,0.588684,0.725459,0.451025,6,Shirt,0.274434,10.374411,True,low_intra_class_diversity,Medium entropy (0.589) with sparse feature-space neighbourhood for 'T-shirt/top' (density_dist=10.374 > threshold 9.181). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'T-shirt/top'.,8
19794,6,Shirt,6,Shirt,0.588774,0.847704,0.749410,3,Dress,0.098294,10.142437,True,low_intra_class_diversity,Medium entropy (0.589) with sparse feature-space neighbourhood for 'Shirt' (density_dist=10.142 > threshold 9.181). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
4662,6,Shirt,6,Shirt,0.588800,0.825737,0.688087,0,T-shirt/top,0.137650,6.859884,True,general_uncertainty,"Moderate uncertainty (0.589). Prediction was correct (predicted 'Shirt', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
787,0,T-shirt/top,0,T-shirt/top,0.588887,0.814977,0.660926,6,Shirt,0.154050,10.240767,True,low_intra_class_diversity,Medium entropy (0.589) with sparse feature-space neighbourhood for 'T-shirt/top' (density_dist=10.241 > threshold 9.181). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'T-shirt/top'.,8
50310,6,Shirt,6,Shirt,0.588944,0.838341,0.729783,2,Pullover,0.108558,7.979755,True,general_uncertainty,"Moderate uncertainty (0.589). Prediction was correct (predicted 'Shirt', true 'Shirt'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
25730,4,Coat,4,Coat,0.589119,0.830663,0.722957,6,Shirt,0.107706,6.983901,True,general_uncertainty,"Moderate uncertainty (0.589). Prediction was correct (predicted 'Coat', true 'Coat'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Coat'.,8
23190,6,Shirt,6,Shirt,0.589193,0.789649,0.602101,0,T-shirt/top,0.187547,10.022764,True,low_intra_class_diversity,Medium entropy (0.589) with sparse feature-space neighbourhood for 'Shirt' (density_dist=10.023 > threshold 9.181). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Shirt'.,8
14702,9,Ankle boot,7,Sneaker,0.589228,0.726836,0.454000,9,Ankle boot,0.272836,8.680284,False,general_uncertainty,"Moderate uncertainty (0.589). Prediction was incorrect (predicted 'Sneaker', true 'Ankle boot'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Ankle boot'.,8
18118,0,T-shirt/top,0,T-shirt/top,0.589240,0.859276,0.783831,6,Shirt,0.075445,9.098568,True,general_uncertainty,"Moderate uncertainty (0.589). Prediction was correct (predicted 'T-shirt/top', true 'T-shirt/top'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'T-shirt/top'.,8
22223,0,T-shirt/top,0,T-shirt/top,0.589314,0.724272,0.448584,6,Shirt,0.275688,8.049013,True,general_uncertainty,"Moderate uncertainty (0.589). Prediction was correct (predicted 'T-shirt/top', true 'T-shirt/top'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'T-shirt/top'.,8
45290,4,Coat,4,Coat,0.589351,0.834871,0.715880,3,Dress,0.118991,9.280963,True,low_intra_class_diversity,Medium entropy (0.589) with sparse feature-space neighbourhood for 'Coat' (density_dist=9.281 > threshold 9.181). This sample lies in an underrepresented region of the class distribution.,increase_intra_class_diversity,Expose the model to a wider range of visual appearances within the true class to improve robustness of the class representation.,RETRIEVAL,Objective 'increase_intra_class_diversity' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Coat'.,8
47716,0,T-shirt/top,0,T-shirt/top,0.589388,0.733051,0.467387,6,Shirt,0.265664,6.209491,True,general_uncertainty,"Moderate uncertainty (0.589). Prediction was correct (predicted 'T-shirt/top', true 'T-shirt/top'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'T-shirt/top'.,8
18796,7,Sneaker,7,Sneaker,0.589521,0.728674,0.458012,9,Ankle boot,0.270661,8.825067,True,general_uncertainty,"Moderate uncertainty (0.590). Prediction was correct (predicted 'Sneaker', true 'Sneaker'). No specific structural gap identified. General concept reinforcement is indicated.",strengthen_concept_representation,Reinforce the model's general understanding of the true class by revisiting representative training examples.,RETRIEVAL,Objective 'strengthen_concept_representation' requires broadening class coverage. Retrieval Learning selected: will retrieve diverse examples spanning the full visual range of 'Sneaker'.,8
